Self stable 1
   0.0183040     -0.0243996
   0.0230753     -0.0267708
   0.0284218     -0.0290922
   0.0343526     -0.0313589
   0.0408772     -0.0335660
   0.0480047     -0.0357086
   0.0557448     -0.0377818
   0.0641067     -0.0397806
   0.0731002     -0.0416999
   0.0827349     -0.0435346
   0.0930204     -0.0452796
   0.1039665     -0.0469298
   0.1155831     -0.0484798
   0.1278802     -0.0499245
   0.1408676     -0.0512586
   0.1545556     -0.0524766
   0.1641040     -0.0532237
   0.1698349     -0.0536349
   0.1756767     -0.0540274
   0.1816273     -0.0544008
   0.1876846     -0.0547550
   0.1938464     -0.0550898
   0.2001106     -0.0554051
   0.2064748     -0.0557006
   0.2129370     -0.0559762
   0.2194949     -0.0562316
   0.2261461     -0.0564666
   0.2328885     -0.0566811
   0.2397196     -0.0568749
   0.2466372     -0.0570477
   0.2536390     -0.0571993
   0.2607224     -0.0573296
   0.2678852     -0.0574383
   0.2751250     -0.0575253
   0.2824392     -0.0575903
   0.2898254     -0.0576331
   0.2972811     -0.0576535
   0.3048038     -0.0576513
   0.3123909     -0.0576263
   0.3200400     -0.0575783
   0.3277483     -0.0575070
   0.3355134     -0.0574122
   0.3433325     -0.0572937
   0.3512030     -0.0571514
   0.3591222     -0.0569849
   0.3670875     -0.0567940
   0.3750960     -0.0565785
   0.3831450     -0.0563383
   0.3912318     -0.0560730
   0.3993534     -0.0557824
   0.4075072     -0.0554664
   0.4156901     -0.0551246
   0.4238994     -0.0547568
   0.4321321     -0.0543628
   0.4403853     -0.0539424
   0.4486560     -0.0534953
   0.4569411     -0.0530213
   0.4652378     -0.0525201
   0.4735428     -0.0519915
   0.4818533     -0.0514352
   0.4901659     -0.0508510
   0.4984745     -0.0502389
   0.5067573     -0.0496002
   0.5150080     -0.0489350
   0.5232238     -0.0482433
   0.5314016     -0.0475252
   0.5395386     -0.0467807
   0.5476318     -0.0460097
   0.5556784     -0.0452122
   0.5636756     -0.0443883
   0.5716205     -0.0435380
   0.5795103     -0.0426612
   0.5873424     -0.0417579
   0.5951139     -0.0408282
   0.6028222     -0.0398721
   0.6104645     -0.0388895
   0.6180383     -0.0378804
   0.6266919     -0.0366831
   0.6353229     -0.0354411
   0.6438633     -0.0341647
   0.6523148     -0.0328548
   0.6606796     -0.0315124
   0.6689593     -0.0301382
   0.6771560     -0.0287331
   0.6852715     -0.0272980
   0.6933077     -0.0258338
   0.7012663     -0.0243411
   0.7091491     -0.0228210
   0.7169581     -0.0212742
   0.7246950     -0.0197014
   0.7323615     -0.0181036
   0.7399595     -0.0164816
   0.7474906     -0.0148360
   0.7549566     -0.0131678
   0.7623593     -0.0114776
   0.7697002     -0.0097663
   0.7769812     -0.0080347
   0.7842039     -0.0062834
   0.7913699     -0.0045134
   0.7984809     -0.0027252
   0.8055386     -0.0009196
   0.8125445      0.0009025
   0.8195003      0.0027406
   0.8264076      0.0045937
   0.8332679      0.0064614
   0.8400829      0.0083427
   0.8468540      0.0102371
   0.8535829      0.0121437
   0.8602710      0.0140620
   0.8669199      0.0159912
   0.8735311      0.0179306
   0.8801061      0.0198796
   0.8866464      0.0218375
   0.8931533      0.0238036
   0.8996285      0.0257773
   0.9060733      0.0277579
   0.9124892      0.0297447
   0.9188775      0.0317371
   0.9252398      0.0337345
   0.9315774      0.0357363
   0.9378917      0.0377417
   0.9441840      0.0397502
   0.9504557      0.0417612
   0.9567083      0.0437740
   0.9629429      0.0457881
   0.9691610      0.0478028
   0.9753639      0.0498175
   0.9815529      0.0518317
   0.9877292      0.0538447
   0.9938942      0.0558560
