NACA 2412
   1.0000000      0.0012600
   0.9997483      0.0013121
   0.9989933      0.0014682
   0.9977360      0.0017279
   0.9959774      0.0020903
   0.9937194      0.0025543
   0.9909643      0.0031186
   0.9877149      0.0037813
   0.9839744      0.0045406
   0.9797465      0.0053941
   0.9750356      0.0063392
   0.9698463      0.0073732
   0.9641840      0.0084931
   0.9580542      0.0096955
   0.9514633      0.0109771
   0.9444177      0.0123341
   0.9369247      0.0137629
   0.9289917      0.0152593
   0.9206268      0.0168192
   0.9118383      0.0184386
   0.9026351      0.0201129
   0.8930265      0.0218378
   0.8830222      0.0236087
   0.8726322      0.0254212
   0.8618670      0.0272705
   0.8507374      0.0291520
   0.8392547      0.0310611
   0.8274304      0.0329929
   0.8152763      0.0349428
   0.8028048      0.0369060
   0.7900285      0.0388778
   0.7769600      0.0408535
   0.7636127      0.0428283
   0.7500000      0.0447975
   0.7361355      0.0467565
   0.7220333      0.0487005
   0.7077075      0.0506249
   0.6931726      0.0525250
   0.6784431      0.0543963
   0.6635340      0.0562341
   0.6484602      0.0580339
   0.6332369      0.0597911
   0.6178795      0.0615012
   0.6024033      0.0631598
   0.5868241      0.0647625
   0.5711574      0.0663048
   0.5554191      0.0677824
   0.5396250      0.0691912
   0.5237910      0.0705270
   0.5079330      0.0717856
   0.4920670      0.0729631
   0.4762090      0.0740556
   0.4603750      0.0750594
   0.4445809      0.0759709
   0.4288426      0.0767867
   0.4131759      0.0775036
   0.3975967      0.0781180
   0.3821205      0.0786062
   0.3667631      0.0789543
   0.3515398      0.0791607
   0.3364660      0.0792243
   0.3215569      0.0791446
   0.3068274      0.0789212
   0.2922925      0.0785542
   0.2779667      0.0780442
   0.2638645      0.0773923
   0.2500000      0.0765999
   0.2363873      0.0756689
   0.2230400      0.0746016
   0.2099715      0.0734007
   0.1971952      0.0720694
   0.1847237      0.0706113
   0.1725696      0.0690304
   0.1607453      0.0673309
   0.1492626      0.0655176
   0.1381330      0.0635955
   0.1273678      0.0615698
   0.1169778      0.0594462
   0.1069735      0.0572304
   0.0973649      0.0549284
   0.0881617      0.0525465
   0.0793732      0.0500908
   0.0710083      0.0475678
   0.0630753      0.0449838
   0.0555823      0.0423451
   0.0485367      0.0396581
   0.0419458      0.0369290
   0.0358160      0.0341639
   0.0301537      0.0313686
   0.0249644      0.0285488
   0.0202535      0.0257097
   0.0160256      0.0228566
   0.0122851      0.0199941
   0.0090357      0.0171265
   0.0062806      0.0142576
   0.0040226      0.0113911
   0.0022640      0.0085298
   0.0010067      0.0056762
   0.0002517      0.0028325
   0.0000000      0.0000000
   0.0002517     -0.0027822
   0.0010067     -0.0054752
   0.0022640     -0.0080782
   0.0040226     -0.0105906
   0.0062806     -0.0130114
   0.0090357     -0.0153397
   0.0122851     -0.0175748
   0.0160256     -0.0197157
   0.0202535     -0.0217616
   0.0249644     -0.0237117
   0.0301537     -0.0255652
   0.0358160     -0.0273214
   0.0419458     -0.0289797
   0.0485367     -0.0305397
   0.0555823     -0.0320010
   0.0630753     -0.0333633
   0.0710083     -0.0346267
   0.0793732     -0.0357912
   0.0881617     -0.0368573
   0.0973649     -0.0378254
   0.1069735     -0.0386965
   0.1169778     -0.0394716
   0.1273678     -0.0401519
   0.1381330     -0.0407390
   0.1492626     -0.0412349
   0.1607453     -0.0416416
   0.1725696     -0.0419615
   0.1847237     -0.0421973
   0.1971952     -0.0423519
   0.2099715     -0.0424284
   0.2230400     -0.0424303
   0.2363873     -0.0423612
   0.2500000     -0.0422249
   0.2638645     -0.0420256
   0.2779667     -0.0417673
   0.2922925     -0.0414544
   0.3068274     -0.0410915
   0.3215569     -0.0406829
   0.3364660     -0.0402335
   0.3515398     -0.0397478
   0.3667631     -0.0392304
   0.3821205     -0.0386861
   0.3975967     -0.0381195
   0.4131759     -0.0375229
   0.4288426     -0.0368792
   0.4445809     -0.0361918
   0.4603750     -0.0354644
   0.4762090     -0.0347009
   0.4920670     -0.0339049
   0.5079330     -0.0330800
   0.5237910     -0.0322297
   0.5396250     -0.0313574
   0.5554191     -0.0304663
   0.5711574     -0.0295598
   0.5868241     -0.0286406
   0.6024033     -0.0277117
   0.6178795     -0.0267758
   0.6332369     -0.0258355
   0.6484602     -0.0248930
   0.6635340     -0.0239508
   0.6784431     -0.0230108
   0.6931726     -0.0220750
   0.7077075     -0.0211453
   0.7220333     -0.0202233
   0.7361355     -0.0193106
   0.7500000     -0.0184086
   0.7636127     -0.0175187
   0.7769600     -0.0166422
   0.7900285     -0.0157803
   0.8028048     -0.0149340
   0.8152763     -0.0141044
   0.8274304     -0.0132925
   0.8392547     -0.0124994
   0.8507374     -0.0117258
   0.8618670     -0.0109729
   0.8726322     -0.0102413
   0.8830222     -0.0095321
   0.8930265     -0.0088461
   0.9026351     -0.0081842
   0.9118383     -0.0075473
   0.9206268     -0.0069362
   0.9289917     -0.0063517
   0.9369247     -0.0057949
   0.9444177     -0.0052664
   0.9514633     -0.0047673
   0.9580542     -0.0042983
   0.9641840     -0.0038602
   0.9698463     -0.0034538
   0.9750356     -0.0030799
   0.9797465     -0.0027392
   0.9839744     -0.0024324
   0.9877149     -0.0021601
   0.9909643     -0.0019229
   0.9937194     -0.0017213
   0.9959774     -0.0015557
   0.9977360     -0.0014266
   0.9989933     -0.0013341
   0.9997483     -0.0012785
   1.0000000     -0.0012600
